Time	Event Type	Plate ID	Insp. ID	Plate Type	Light Path	Setting	Project	Experiment	User Name	Group	Duration
2019/10/25 15:27:58	Plate Move - Storage to Stage	11018		96 Well Greiner Hanging, 1 Drop	Plate Movement		mTrek1	mtrek1m45-oct25-2-1	src	Minor	0 minute
2019/10/25 15:20:30	Plate Inspection (Scheduled)	11017	106382	96 Well Greiner Hanging, 1 Drop	Visible		mTrek1	mtrek1m4-5-oct25-1-1	src	Minor	8.1 minutes
2019/10/25 15:19:58	Plate Move - Storage to Stage	11017		96 Well Greiner Hanging, 1 Drop	Plate Movement		mTrek1	mtrek1m4-5-oct25-1-1	src	Minor	0 minute
2019/10/25 15:19:09	Plate Move - Load Port to Stage	11020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/10/25 15:18:53	Plate Move - Load Port to Stage	11019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-1-MPD Suite-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/10/25 15:17:52	Plate Move - Load Port to Stage	11018		96 Well Greiner Hanging, 1 Drop	Plate Movement		mTrek1	mtrek1m45-oct25-2-1	src	Minor	0 minute
2019/10/25 15:17:36	Plate Move - Load Port to Stage	11017		96 Well Greiner Hanging, 1 Drop	Plate Movement		mTrek1	mtrek1m4-5-oct25-1-1	src	Minor	0 minute
2019/10/25 07:45:50	Plate Move - Imager to Stage	10810		96 Well Greiner Hanging, 1 Drop	Plate Movement		trek1s131c	Tray40_4C_TK1SC_9mgml_1:1	abhisek	Minor	0 minute
2019/10/25 07:41:33	Plate Inspection (Scheduled)	10810	106354	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	trek1s131c	Tray40_4C_TK1SC_9mgml_1:1	abhisek	Minor	4 minutes
2019/10/25 07:41:00	Plate Move - Imager to Stage	10809		96 Well Greiner Hanging, 1 Drop	Plate Movement		trek1s131c	Tray39_4C_TK1SC_9mgml_2:1	abhisek	Minor	0 minute
2019/10/25 07:40:34	Plate Move - Storage to Stage	10810		96 Well Greiner Hanging, 1 Drop	Plate Movement		trek1s131c	Tray40_4C_TK1SC_9mgml_1:1	abhisek	Minor	0 minute
2019/10/25 07:36:19	Plate Inspection (Scheduled)	10809	106353	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	trek1s131c	Tray39_4C_TK1SC_9mgml_2:1	abhisek	Minor	4.5 minutes
2019/10/25 07:35:46	Plate Move - Imager to Stage	10974		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core IV-18-Oct-19	ethompson	Fraser	0 minute
2019/10/25 07:34:28	Plate Move - Storage to Stage	10809		96 Well Greiner Hanging, 1 Drop	Plate Movement		trek1s131c	Tray39_4C_TK1SC_9mgml_2:1	abhisek	Minor	0 minute
2019/10/25 07:12:58	Plate Inspection (Scheduled)	10974	106352	96 Well MRC, 2 Drop	Visible		GSc006 His-WT	JCSG Core IV-18-Oct-19	ethompson	Fraser	22.6 minutes
2019/10/25 07:12:25	Plate Move - Imager to Stage	10973		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core III-18-Oct-19	ethompson	Fraser	0 minute
2019/10/25 07:11:07	Plate Move - Storage to Stage	10974		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core IV-18-Oct-19	ethompson	Fraser	0 minute
2019/10/25 06:46:38	Plate Inspection (Scheduled)	10973	106349	96 Well MRC, 2 Drop	Visible		GSc006 His-WT	JCSG Core III-18-Oct-19	ethompson	Fraser	25.6 minutes
2019/10/25 06:46:04	Plate Move - Imager to Stage	10972		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core II-18-Oct-19	ethompson	Fraser	0 minute
2019/10/25 06:44:47	Plate Move - Storage to Stage	10973		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core III-18-Oct-19	ethompson	Fraser	0 minute
2019/10/25 06:22:49	Plate Inspection (Scheduled)	10972	106345	96 Well MRC, 2 Drop	Visible		GSc006 His-WT	JCSG Core II-18-Oct-19	ethompson	Fraser	23.1 minutes
2019/10/25 06:22:15	Plate Move - Imager to Stage	10971		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core I-18-Oct-19	ethompson	Fraser	0 minute
2019/10/25 06:20:56	Plate Move - Storage to Stage	10972		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core II-18-Oct-19	ethompson	Fraser	0 minute
2019/10/25 05:57:47	Plate Inspection (Scheduled)	10971	106340	96 Well MRC, 2 Drop	Visible		GSc006 His-WT	JCSG Core I-18-Oct-19	ethompson	Fraser	24.3 minutes
2019/10/25 05:57:14	Plate Move - Imager to Stage	10975		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	AmSO4-18-Oct-19	ethompson	Fraser	0 minute
2019/10/25 05:56:09	Plate Move - Storage to Stage	10971		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core I-18-Oct-19	ethompson	Fraser	0 minute
2019/10/25 05:35:09	Plate Inspection (Scheduled)	10975	106336	96 Well MRC, 2 Drop	Visible		GSc006 His-WT	AmSO4-18-Oct-19	ethompson	Fraser	21.9 minutes
2019/10/25 05:34:36	Plate Move - Storage to Stage	10975		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	AmSO4-18-Oct-19	ethompson	Fraser	0 minute
2019/10/25 04:48:22	Plate Move - Imager to Stage	10808		96 Well Greiner Hanging, 1 Drop	Plate Movement		20190926 Optimizations	H1/Malonate-26-Sep-19	leah	Fraser	0 minute
2019/10/25 04:40:52	Plate Inspection (Scheduled)	10808	106331	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	20190926 Optimizations	H1/Malonate-26-Sep-19	leah	Fraser	7.2 minutes
2019/10/25 04:40:20	Plate Move - Storage to Stage	10808		96 Well Greiner Hanging, 1 Drop	Plate Movement		20190926 Optimizations	H1/Malonate-26-Sep-19	leah	Fraser	0 minute
2019/10/25 04:36:09	Plate Move - Imager to Stage	10841		96 Well Greiner Hanging, 1 Drop	Plate Movement		Serinc3	Mb Class II-03-Oct-19	joana	Stroud	0 minute
2019/10/25 04:27:55	Plate Inspection (Scheduled)	10841	106329	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Serinc3	Mb Class II-03-Oct-19	joana	Stroud	7.9 minutes
2019/10/25 04:27:22	Plate Move - Imager to Stage	10840		96 Well Greiner Hanging, 1 Drop	Plate Movement		Serinc3	MemGold 2-03-Oct-19	joana	Stroud	0 minute
2019/10/25 04:26:37	Plate Move - Storage to Stage	10841		96 Well Greiner Hanging, 1 Drop	Plate Movement		Serinc3	Mb Class II-03-Oct-19	joana	Stroud	0 minute
2019/10/25 04:18:36	Plate Inspection (Scheduled)	10840	106328	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Serinc3	MemGold 2-03-Oct-19	joana	Stroud	8.6 minutes
2019/10/25 04:18:05	Plate Move - Storage to Stage	10840		96 Well Greiner Hanging, 1 Drop	Plate Movement		Serinc3	MemGold 2-03-Oct-19	joana	Stroud	0 minute
2019/10/25 03:48:22	Plate Move - Imager to Stage	10961		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PEGs II-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 03:35:51	Plate Inspection (Scheduled)	10961	106323	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	PEGs II-17-Oct-19-4C	Neha Nirwan	Minor	12.3 minutes
2019/10/25 03:35:18	Plate Move - Imager to Stage	10958		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PACT-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 03:34:37	Plate Move - Storage to Stage	10961		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PEGs II-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 03:23:23	Plate Inspection (Scheduled)	10958	106321	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	PACT-17-Oct-19-4C	Neha Nirwan	Minor	11.7 minutes
2019/10/25 03:22:50	Plate Move - Imager to Stage	10959		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	MPD Suite-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 03:22:19	Plate Move - Storage to Stage	10958		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PACT-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 03:11:03	Plate Inspection (Scheduled)	10959	106319	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	MPD Suite-17-Oct-19-4C	Neha Nirwan	Minor	11.6 minutes
2019/10/25 03:10:29	Plate Move - Imager to Stage	10960		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PEGs I-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 03:09:55	Plate Move - Storage to Stage	10959		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	MPD Suite-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 02:59:01	Plate Inspection (Scheduled)	10960	106317	96 Well MRC, 2 Drop	Visible	Visible (Default)	nbF3 and nb9 screen@	PEGs I-17-Oct-19-4C	Neha Nirwan	Minor	11.3 minutes
2019/10/25 02:58:30	Plate Move - Storage to Stage	10960		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PEGs I-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 01:12:25	Plate Move - Imager to Stage	10957		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	Classics Lite-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 01:00:00	Plate Inspection (Scheduled)	10957	106307	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	Classics Lite-17-Oct-19-4C	Neha Nirwan	Minor	12.1 minutes
2019/10/25 00:59:27	Plate Move - Imager to Stage	10956		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG Core IV-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 00:58:53	Plate Move - Storage to Stage	10957		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	Classics Lite-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 00:46:42	Plate Inspection (Scheduled)	10956	106305	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	JCSG Core IV-17-Oct-19-4C	Neha Nirwan	Minor	12.6 minutes
2019/10/25 00:46:08	Plate Move - Imager to Stage	10955		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG Core III-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 00:45:37	Plate Move - Storage to Stage	10956		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG Core IV-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 00:33:50	Plate Inspection (Scheduled)	10955	106303	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	JCSG Core III-17-Oct-19-4C	Neha Nirwan	Minor	12.1 minutes
2019/10/25 00:33:17	Plate Move - Imager to Stage	10954		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG Core II-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 00:32:43	Plate Move - Storage to Stage	10955		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG Core III-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 00:20:37	Plate Inspection (Scheduled)	10954	106301	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	JCSG Core II-17-Oct-19-4C	Neha Nirwan	Minor	12.5 minutes
2019/10/25 00:20:04	Plate Move - Imager to Stage	10953		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG+-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 00:19:31	Plate Move - Storage to Stage	10954		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG Core II-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/25 00:06:26	Plate Inspection (Scheduled)	10953	106299	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	JCSG+-17-Oct-19-4C	Neha Nirwan	Minor	13.4 minutes
2019/10/25 00:05:53	Plate Move - Storage to Stage	10953		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG+-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 15:53:38	Plate Move - Imager to Stage	10599		96 Well MRC, 2 Drop	Plate Movement		20190828_H1x3	lr-Cations	leah	Fraser	0 minute
2019/10/24 15:52:30	Plate Inspection (Scheduled)	10599	106271	96 Well MRC, 2 Drop	Ultraviolet	UV 1000ms (default)	20190828_H1x3	lr-Cations	leah	Fraser	0.8 minute
2019/10/24 15:52:17	Plate Inspection (Scheduled)	10599	106271	96 Well MRC, 2 Drop	Visible	Visible (Default)	20190828_H1x3	lr-Cations	leah	Fraser	0.2 minute
2019/10/24 15:51:19	Plate Inspection (Scheduled)	10599	106270	96 Well MRC, 2 Drop	Ultraviolet	UV 1000ms (default)	20190828_H1x3	lr-Cations	leah	Fraser	0.9 minute
2019/10/24 15:50:42	Plate Move - Storage to Stage	10599		96 Well MRC, 2 Drop	Plate Movement		20190828_H1x3	lr-Cations	leah	Fraser	0 minute
2019/10/24 09:14:03	Plate Move - Imager to Stage	10727		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p39-1-MPD Suite-18-Sep-19-4C-[4]	fayal	Minor	0 minute
2019/10/24 09:05:41	Plate Inspection (Scheduled)	10727	106264	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p39-1-MPD Suite-18-Sep-19-4C-[4]	fayal	Minor	8.1 minutes
2019/10/24 09:05:09	Plate Move - Storage to Stage	10727		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p39-1-MPD Suite-18-Sep-19-4C-[4]	fayal	Minor	0 minute
2019/10/24 07:59:55	Plate Move - Imager to Stage	10795		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Classics Lite-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 07:53:15	Plate Inspection (Scheduled)	10795	106261	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	Classics Lite-25-Sep-19-4C	Neha Nirwan	Minor	6.3 minutes
2019/10/24 07:52:42	Plate Move - Imager to Stage	10793		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Anions-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 07:52:02	Plate Move - Storage to Stage	10795		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Classics Lite-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 07:45:54	Plate Inspection (Scheduled)	10793	106260	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	Anions-25-Sep-19-4C	Neha Nirwan	Minor	6.6 minutes
2019/10/24 07:45:21	Plate Move - Imager to Stage	10805		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	PEGs II-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 07:44:40	Plate Move - Storage to Stage	10793		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Anions-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 07:38:59	Plate Inspection (Scheduled)	10805	106259	96 Well MRC, 2 Drop	Visible	Visible (Default)	20190925 nbf3 4 degrees	PEGs II-25-Sep-19-4C	Neha Nirwan	Minor	6.2 minutes
2019/10/24 07:38:25	Plate Move - Imager to Stage	10974		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core IV-18-Oct-19	ethompson	Fraser	0 minute
2019/10/24 07:37:06	Plate Move - Storage to Stage	10805		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	PEGs II-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 07:15:39	Plate Inspection (Scheduled)	10974	106258	96 Well MRC, 2 Drop	Visible		GSc006 His-WT	JCSG Core IV-18-Oct-19	ethompson	Fraser	22.6 minutes
2019/10/24 07:15:06	Plate Move - Imager to Stage	10973		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core III-18-Oct-19	ethompson	Fraser	0 minute
2019/10/24 07:13:48	Plate Move - Storage to Stage	10974		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core IV-18-Oct-19	ethompson	Fraser	0 minute
2019/10/24 06:49:19	Plate Inspection (Scheduled)	10973	106257	96 Well MRC, 2 Drop	Visible		GSc006 His-WT	JCSG Core III-18-Oct-19	ethompson	Fraser	25.6 minutes
2019/10/24 06:48:46	Plate Move - Imager to Stage	10972		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core II-18-Oct-19	ethompson	Fraser	0 minute
2019/10/24 06:47:28	Plate Move - Storage to Stage	10973		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core III-18-Oct-19	ethompson	Fraser	0 minute
2019/10/24 06:25:26	Plate Inspection (Scheduled)	10972	106256	96 Well MRC, 2 Drop	Visible		GSc006 His-WT	JCSG Core II-18-Oct-19	ethompson	Fraser	23.1 minutes
2019/10/24 06:24:52	Plate Move - Imager to Stage	10971		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core I-18-Oct-19	ethompson	Fraser	0 minute
2019/10/24 06:23:36	Plate Move - Storage to Stage	10972		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core II-18-Oct-19	ethompson	Fraser	0 minute
2019/10/24 06:00:15	Plate Inspection (Scheduled)	10971	106255	96 Well MRC, 2 Drop	Visible		GSc006 His-WT	JCSG Core I-18-Oct-19	ethompson	Fraser	24.4 minutes
2019/10/24 05:59:42	Plate Move - Imager to Stage	10975		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	AmSO4-18-Oct-19	ethompson	Fraser	0 minute
2019/10/24 05:58:37	Plate Move - Storage to Stage	10971		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	JCSG Core I-18-Oct-19	ethompson	Fraser	0 minute
2019/10/24 05:37:30	Plate Inspection (Scheduled)	10975	106253	96 Well MRC, 2 Drop	Visible		GSc006 His-WT	AmSO4-18-Oct-19	ethompson	Fraser	22 minutes
2019/10/24 05:36:56	Plate Move - Imager to Stage	10794		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Cations-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 05:36:12	Plate Move - Storage to Stage	10975		96 Well MRC, 2 Drop	Plate Movement		GSc006 His-WT	AmSO4-18-Oct-19	ethompson	Fraser	0 minute
2019/10/24 05:29:45	Plate Inspection (Scheduled)	10794	106251	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	Cations-25-Sep-19-4C	Neha Nirwan	Minor	7 minutes
2019/10/24 05:29:12	Plate Move - Imager to Stage	10804		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Cryos-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 05:28:29	Plate Move - Storage to Stage	10794		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Cations-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 05:22:18	Plate Inspection (Scheduled)	10804	106249	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	Cryos-25-Sep-19-4C	Neha Nirwan	Minor	6.7 minutes
2019/10/24 05:21:45	Plate Move - Imager to Stage	10792		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	AmSO4-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 05:20:59	Plate Move - Storage to Stage	10804		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Cryos-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 05:14:56	Plate Inspection (Scheduled)	10792	106248	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	AmSO4-25-Sep-19-4C	Neha Nirwan	Minor	6.6 minutes
2019/10/24 05:14:23	Plate Move - Imager to Stage	10801		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	MSGC-1-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 05:13:42	Plate Move - Storage to Stage	10792		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	AmSO4-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 05:07:24	Plate Inspection (Scheduled)	10801	106246	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	MSGC-1-25-Sep-19-4C	Neha Nirwan	Minor	6.8 minutes
2019/10/24 05:06:51	Plate Move - Storage to Stage	10801		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	MSGC-1-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 05:03:24	Plate Move - Imager to Stage	10802		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	MSGC-2-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 04:56:23	Plate Inspection (Scheduled)	10802	106245	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	MSGC-2-25-Sep-19-4C	Neha Nirwan	Minor	6.7 minutes
2019/10/24 04:55:49	Plate Move - Imager to Stage	10803		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	MSGC-3-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 04:55:12	Plate Move - Storage to Stage	10802		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	MSGC-2-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 04:48:37	Plate Inspection (Scheduled)	10803	106244	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	MSGC-3-25-Sep-19-4C	Neha Nirwan	Minor	7 minutes
2019/10/24 04:48:04	Plate Move - Imager to Stage	10894		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191009 Opt	f11/peg3350-09-Oct-19	leah	Fraser	0 minute
2019/10/24 04:47:22	Plate Move - Storage to Stage	10803		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	MSGC-3-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 04:40:15	Plate Inspection (Scheduled)	10894	106242	96 Well Greiner Hanging, 1 Drop	Visible		20191009 Opt	f11/peg3350-09-Oct-19	leah	Fraser	7.6 minutes
2019/10/24 04:39:41	Plate Move - Imager to Stage	10895		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191009 Opt	h1/malonate-09-Oct-19	leah	Fraser	0 minute
2019/10/24 04:39:01	Plate Move - Storage to Stage	10894		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191009 Opt	f11/peg3350-09-Oct-19	leah	Fraser	0 minute
2019/10/24 04:31:27	Plate Inspection (Scheduled)	10895	106240	96 Well Greiner Hanging, 1 Drop	Visible		20191009 Opt	h1/malonate-09-Oct-19	leah	Fraser	8.1 minutes
2019/10/24 04:30:54	Plate Move - Imager to Stage	10796		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	JCSG Core I-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 04:30:12	Plate Move - Storage to Stage	10895		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191009 Opt	h1/malonate-09-Oct-19	leah	Fraser	0 minute
2019/10/24 04:24:52	Plate Inspection (Scheduled)	10796	106239	96 Well MRC, 2 Drop	Visible	Visible (Default)	20190925 nbf3 4 degrees	JCSG Core I-25-Sep-19-4C	Neha Nirwan	Minor	5.8 minutes
2019/10/24 04:24:18	Plate Move - Imager to Stage	10797		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	JCSG Core II-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 04:23:43	Plate Move - Storage to Stage	10796		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	JCSG Core I-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 04:17:43	Plate Inspection (Scheduled)	10797	106238	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	JCSG Core II-25-Sep-19-4C	Neha Nirwan	Minor	6.4 minutes
2019/10/24 04:17:10	Plate Move - Imager to Stage	10799		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	ComPas-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 04:16:26	Plate Move - Storage to Stage	10797		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	JCSG Core II-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 04:10:01	Plate Inspection (Scheduled)	10799	106236	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	ComPas-25-Sep-19-4C	Neha Nirwan	Minor	7 minutes
2019/10/24 04:09:27	Plate Move - Imager to Stage	10800		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	TOP96-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 04:08:53	Plate Move - Storage to Stage	10799		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	ComPas-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 04:03:04	Plate Inspection (Scheduled)	10800	106234	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	TOP96-25-Sep-19-4C	Neha Nirwan	Minor	6.2 minutes
2019/10/24 04:02:30	Plate Move - Imager to Stage	10798		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	JCSG Core IV-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 04:01:53	Plate Move - Storage to Stage	10800		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	TOP96-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 03:55:54	Plate Inspection (Scheduled)	10798	106233	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	JCSG Core IV-25-Sep-19-4C	Neha Nirwan	Minor	6.4 minutes
2019/10/24 03:55:20	Plate Move - Imager to Stage	10806		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Protein Cmplx-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 03:54:48	Plate Move - Storage to Stage	10798		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	JCSG Core IV-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 03:49:09	Plate Inspection (Scheduled)	10806	106232	96 Well MRC, 2 Drop	Visible	Visible (Default)	20190925 nbf3 4 degrees	Protein Cmplx-25-Sep-19-4C	Neha Nirwan	Minor	6 minutes
2019/10/24 03:48:35	Plate Move - Imager to Stage	10961		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PEGs II-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/24 03:47:56	Plate Move - Storage to Stage	10806		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Protein Cmplx-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
